[2025-02-27T20:04:38.902+0000] {processor.py:161} INFO - Started process (PID=71) to work on /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:38.902+0000] {processor.py:830} INFO - Processing file /opt/airflow/dags/dynamic_api_trigger.py for tasks to queue
[2025-02-27T20:04:38.904+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:38.904+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:38.925+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.8/site-packages/airflow/models/baseoperator.py:437 AirflowProviderDeprecationWarning: Class `SimpleHttpOperator` is deprecated and will be removed in a future release. Please use `HttpOperator` instead.
[2025-02-27T20:04:39.046+0000] {processor.py:840} INFO - DAG(s) 'load_silver_loans_updated', 'load_bronze_regulations_updated', 'load_silver_user_verifications_updated', 'load_silver_entities_updated', 'load_bronze_payment_updated', 'load_silver_merchants_updated', 'load_silver_claims_created', 'load_gold_entities', 'load_bronze_insured_entities_updated', 'load_silver_credit_scores_created', 'load_bronze_risk_assessments_created', 'load_bronze_insured_entities_deleted', 'load_bronze_payment_created', 'load_bronze_audits_deleted', 'load_silver_users_deleted', 'load_silver_user_verifications_created', 'load_gold_subaccounts', 'load_gold_merchants', 'load_bronze_user_verifications_created', 'load_silver_payment_methods_created', 'load_bronze_accounts_deleted', 'load_silver_policies_deleted', 'load_silver_user_verifications_deleted', 'load_bronze_credit_scores_created', 'load_bronze_subaccounts_updated', 'load_silver_accounts_created', 'load_silver_insured_entities_created', 'load_silver_claims_updated', 'load_silver_portfolios_deleted', 'load_bronze_accounts_created', 'load_silver_payment_created', 'load_silver_payment_methods_updated', 'load_silver_merchants_deleted', 'load_bronze_users_updated', 'load_silver_policies_updated', 'load_bronze_audits_created', 'load_silver_regulations_deleted', 'load_bronze_subaccounts_created', 'load_bronze_users_deleted', 'load_gold_payment_methods', 'load_silver_users_updated', 'load_bronze_merchants_created', 'load_gold_credit_scores', 'load_bronze_users_created', 'load_bronze_loans_deleted', 'load_bronze_portfolios_deleted', 'load_bronze_payment_deleted', 'load_gold_claims', 'load_bronze_transactions_created', 'load_silver_merchants_created', 'load_silver_audits_deleted', 'load_bronze_loans_created', 'load_silver_transactions_updated', 'load_bronze_regulations_created', 'load_bronze_entities_created', 'load_silver_loans_deleted', 'load_bronze_user_verifications_updated', 'load_silver_portfolios_created', 'load_silver_subaccounts_created', 'load_silver_entities_deleted', 'load_gold_accounts', 'load_gold_transactions', 'load_gold_user_verifications', 'load_bronze_subaccounts_deleted', 'load_bronze_regulations_deleted', 'load_silver_accounts_updated', 'load_bronze_payment_methods_updated', 'load_silver_transactions_deleted', 'load_gold_audits', 'load_silver_payment_updated', 'load_silver_risk_assessments_deleted', 'load_bronze_policies_created', 'load_bronze_merchants_updated', 'load_bronze_policies_deleted', 'load_bronze_payment_methods_deleted', 'load_gold_payment', 'load_gold_policies', 'load_silver_regulations_updated', 'load_silver_insured_entities_deleted', 'load_silver_regulations_created', 'load_silver_entities_created', 'load_gold_users', 'load_bronze_audits_updated', 'load_silver_credit_scores_deleted', 'load_silver_users_created', 'load_silver_subaccounts_updated', 'load_gold_risk_assessments', 'load_gold_loans', 'load_bronze_claims_updated', 'load_silver_credit_scores_updated', 'load_bronze_portfolios_updated', 'load_bronze_payment_methods_created', 'load_bronze_claims_created', 'load_silver_transactions_created', 'load_bronze_insured_entities_created', 'load_silver_risk_assessments_created', 'load_silver_subaccounts_deleted', 'load_gold_portfolios', 'load_bronze_credit_scores_updated', 'load_bronze_loans_updated', 'load_silver_insured_entities_updated', 'load_silver_portfolios_updated', 'load_bronze_risk_assessments_deleted', 'load_silver_payment_deleted', 'load_silver_audits_created', 'load_silver_accounts_deleted', 'load_silver_policies_created', 'load_silver_payment_methods_deleted', 'load_bronze_accounts_updated', 'load_bronze_risk_assessments_updated', 'load_silver_claims_deleted', 'load_silver_loans_created', 'load_bronze_claims_deleted', 'load_bronze_entities_updated', 'load_gold_insured_entities', 'load_bronze_entities_deleted', 'load_bronze_transactions_deleted', 'load_bronze_merchants_deleted', 'load_silver_risk_assessments_updated', 'load_bronze_user_verifications_deleted', 'load_gold_regulations', 'load_bronze_credit_scores_deleted', 'load_bronze_policies_updated', 'load_bronze_portfolios_created', 'load_bronze_transactions_updated', 'load_silver_audits_updated' retrieved from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:04:39.978+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:39.978+0000] {dag.py:3033} INFO - Sync 126 DAGs
[2025-02-27T20:04:40.146+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:04:40.146+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.554+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.554+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.555+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.555+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_credit_scores_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.555+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.555+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.556+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.556+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.557+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.557+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.558+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.558+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.558+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.558+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.559+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.559+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_insured_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.560+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.560+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.561+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.561+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.561+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.561+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_loans_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.562+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.562+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.563+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.563+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.564+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.564+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_merchants_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.565+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.564+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.565+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.565+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.566+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.566+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.567+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.567+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.568+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.568+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_methods_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.568+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.568+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_payment_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.569+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.569+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.570+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.570+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.571+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.571+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_policies_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.571+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.571+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.572+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.572+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.573+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.573+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_portfolios_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.574+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.574+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.574+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.574+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.575+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.575+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_regulations_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.576+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.576+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.577+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.577+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.578+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.577+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_risk_assessments_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.578+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.578+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.579+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.579+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.580+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.580+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_subaccounts_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.581+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.581+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_transactions_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.581+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.581+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_transactions_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.582+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.582+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_transactions_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.583+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.583+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_user_verifications_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.584+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.584+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_user_verifications_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.584+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.584+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_user_verifications_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.585+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.585+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_users_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.586+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.586+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_users_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.587+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:01.587+0000] {dag.py:3820} INFO - Setting next_dagrun for load_silver_users_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:01.605+0000] {processor.py:183} INFO - Processing /opt/airflow/dags/dynamic_api_trigger.py took 0.364 seconds
[2025-02-27T20:07:31.684+0000] {processor.py:161} INFO - Started process (PID=114) to work on /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:07:31.685+0000] {processor.py:830} INFO - Processing file /opt/airflow/dags/dynamic_api_trigger.py for tasks to queue
[2025-02-27T20:07:31.687+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.686+0000] {dagbag.py:538} INFO - Filling up the DagBag from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:07:31.706+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.8/site-packages/airflow/models/baseoperator.py:437 AirflowProviderDeprecationWarning: Class `SimpleHttpOperator` is deprecated and will be removed in a future release. Please use `HttpOperator` instead.
[2025-02-27T20:07:31.779+0000] {processor.py:840} INFO - DAG(s) 'load_gold_claims', 'load_silver_transactions_created', 'load_gold_payment_methods', 'load_silver_regulations_deleted', 'load_gold_users', 'load_silver_user_verifications_updated', 'load_silver_credit_scores_updated', 'load_bronze_insured_entities_updated', 'load_silver_audits_deleted', 'load_silver_user_verifications_created', 'load_bronze_regulations_deleted', 'load_gold_portfolios', 'load_bronze_claims_deleted', 'load_bronze_risk_assessments_created', 'load_silver_policies_updated', 'load_silver_claims_created', 'load_bronze_credit_scores_deleted', 'load_bronze_portfolios_updated', 'load_bronze_transactions_created', 'load_bronze_user_verifications_updated', 'load_bronze_audits_created', 'load_silver_policies_created', 'load_bronze_payment_methods_deleted', 'load_silver_payment_methods_deleted', 'load_silver_payment_methods_updated', 'load_bronze_subaccounts_created', 'load_silver_accounts_created', 'load_silver_insured_entities_deleted', 'load_silver_loans_updated', 'load_gold_transactions', 'load_bronze_claims_created', 'load_silver_merchants_created', 'load_silver_transactions_updated', 'load_bronze_entities_created', 'load_bronze_payment_methods_created', 'load_silver_claims_updated', 'load_bronze_credit_scores_updated', 'load_gold_loans', 'load_bronze_portfolios_created', 'load_bronze_users_deleted', 'load_silver_entities_deleted', 'load_silver_payment_deleted', 'load_bronze_claims_updated', 'load_gold_payment', 'load_silver_entities_updated', 'load_gold_insured_entities', 'load_silver_loans_created', 'load_gold_credit_scores', 'load_silver_accounts_updated', 'load_silver_insured_entities_updated', 'load_bronze_credit_scores_created', 'load_gold_accounts', 'load_bronze_policies_deleted', 'load_silver_subaccounts_updated', 'load_bronze_policies_updated', 'load_silver_audits_updated', 'load_gold_policies', 'load_silver_insured_entities_created', 'load_silver_claims_deleted', 'load_silver_risk_assessments_deleted', 'load_silver_user_verifications_deleted', 'load_bronze_user_verifications_created', 'load_silver_subaccounts_deleted', 'load_gold_merchants', 'load_bronze_users_created', 'load_silver_transactions_deleted', 'load_bronze_subaccounts_deleted', 'load_bronze_users_updated', 'load_bronze_accounts_deleted', 'load_bronze_regulations_updated', 'load_bronze_loans_deleted', 'load_bronze_merchants_created', 'load_bronze_entities_deleted', 'load_bronze_accounts_created', 'load_silver_policies_deleted', 'load_bronze_payment_methods_updated', 'load_silver_subaccounts_created', 'load_bronze_risk_assessments_deleted', 'load_bronze_audits_deleted', 'load_bronze_user_verifications_deleted', 'load_bronze_policies_created', 'load_silver_users_deleted', 'load_silver_audits_created', 'load_silver_loans_deleted', 'load_bronze_payment_updated', 'load_silver_portfolios_updated', 'load_bronze_payment_created', 'load_bronze_transactions_updated', 'load_silver_regulations_updated', 'load_gold_entities', 'load_silver_portfolios_created', 'load_bronze_merchants_deleted', 'load_gold_risk_assessments', 'load_silver_entities_created', 'load_gold_user_verifications', 'load_bronze_insured_entities_created', 'load_silver_accounts_deleted', 'load_bronze_transactions_deleted', 'load_silver_users_updated', 'load_bronze_loans_created', 'load_gold_subaccounts', 'load_bronze_portfolios_deleted', 'load_bronze_accounts_updated', 'load_silver_merchants_updated', 'load_bronze_regulations_created', 'load_silver_risk_assessments_created', 'load_silver_credit_scores_deleted', 'load_silver_merchants_deleted', 'load_bronze_payment_deleted', 'load_silver_portfolios_deleted', 'load_bronze_subaccounts_updated', 'load_silver_risk_assessments_updated', 'load_silver_payment_updated', 'load_bronze_insured_entities_deleted', 'load_silver_regulations_created', 'load_silver_payment_methods_created', 'load_silver_payment_created', 'load_bronze_audits_updated', 'load_silver_users_created', 'load_bronze_loans_updated', 'load_bronze_risk_assessments_updated', 'load_gold_regulations', 'load_gold_audits', 'load_silver_credit_scores_created', 'load_bronze_merchants_updated', 'load_bronze_entities_updated' retrieved from /opt/airflow/dags/dynamic_api_trigger.py
[2025-02-27T20:07:31.916+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.915+0000] {dag.py:3033} INFO - Sync 126 DAGs
[2025-02-27T20:07:31.934+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.934+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.936+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.936+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_deleted to 2025-02-27T00:00:00+00:00, run_after=2025-02-28T00:00:00+00:00
[2025-02-27T20:07:31.937+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.937+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_accounts_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.938+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.938+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_audits_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.938+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.938+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_audits_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.939+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.939+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_audits_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.940+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.940+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_claims_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.941+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.941+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_claims_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.942+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.942+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_claims_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.943+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.943+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_credit_scores_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.943+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.943+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_credit_scores_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.944+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.944+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_credit_scores_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.945+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.945+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.946+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.946+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.947+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.947+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.947+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.947+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_insured_entities_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.948+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.948+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_insured_entities_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.949+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.949+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_insured_entities_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.950+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.950+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_loans_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.951+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.951+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_loans_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.951+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.951+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_loans_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.952+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.952+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_merchants_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.953+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.953+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_merchants_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.954+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.954+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_merchants_updated to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.955+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.955+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_payment_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.955+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.955+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_payment_deleted to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
[2025-02-27T20:07:31.956+0000] {logging_mixin.py:188} INFO - [2025-02-27T20:07:31.956+0000] {dag.py:3820} INFO - Setting next_dagrun for load_bronze_payment_methods_created to 2025-02-26T00:00:00+00:00, run_after=2025-02-27T00:00:00+00:00
